country,week,NO2,PM2.5
Turkey,5,27.247619047619047,96.2420634920635
Turkey,6,20.94952380952381,59.47420634920635
Turkey,7,23.79047619047619,58.56746031746032
Turkey,8,20.19047619047619,97.21428571428572
Turkey,9,20.31031746031746,57.013492063492066
Turkey,10,25.98988095238095,79.53392857142858
Turkey,11,20.186507936507933,82.06746031746032
Turkey,12,16.728571428571428,54.350793650793655
Turkey,13,15.399206349206349,64.9484126984127
Turkey,14,13.03190476190476,67.03809523809524
Turkey,15,15.817142857142859,55.07341269841269
Turkey,16,16.70952380952381,64.49285714285715
Turkey,17,14.675,66.43055555555556
UK,1,10.756666666666668,39.75
UK,2,11.576190476190476,33.738095238095234
UK,3,13.364285714285714,27.548571428571428
UK,4,15.876190476190477,45.800000000000004
UK,5,11.638095238095238,30.93333333333333
UK,6,13.161904761904761,43.95015873015873
UK,7,10.906349206349207,26.018412698412696
UK,8,10.096031746031747,27.232857142857142
UK,9,12.831746031746032,23.961904761904762
UK,10,15.21904761904762,38.19603174603175
UK,11,9.319047619047618,25.11904761904762
UK,12,8.533333333333333,27.497619047619047
UK,13,9.12063492063492,57.7952380952381
UK,14,6.547619047619047,27.7
UK,15,7.442857142857143,45.74285714285715
UK,16,6.493333333333334,44.67619047619048
UK,17,5.175,38.458333333333336
USA,1,21.616666666666667,45.33854166666667
USA,2,20.8968253968254,37.03125
USA,3,17.51190476190476,44.59821428571429
USA,4,22.5,42.42857142857143
USA,5,18.69047619047619,39.75892857142857
USA,6,19.873015873015873,34.55654761904762
USA,7,18.857142857142858,36.888888888888886
USA,8,15.914682539682541,36.40252976190476
USA,9,19.67460317460317,29.970535714285713
USA,10,13.946428571428571,27.04017857142857
USA,11,11.63095238095238,29.234126984126988
USA,12,10.654761904761905,25.202380952380953
USA,13,8.761904761904763,25.988095238095237
USA,14,8.75,21.970238095238095
USA,15,8.083333333333332,25.40714285714286
USA,16,7.473214285714286,65.79613095238095
USA,17,8.729166666666668,35.3125
Venezuela,1,,76.41666666666667
Venezuela,2,7.333333333333333,59.095238095238095
Venezuela,3,9.238095238095239,54.38095238095239
Venezuela,4,6.761904761904762,63.333333333333336
Venezuela,5,4.380952380952381,24.476190476190478
Venezuela,6,7.190476190476191,48.04761904761906
Venezuela,7,6.80952380952381,62.38095238095238
Venezuela,8,6.809523809523809,70.71428571428571
Venezuela,9,6.095238095238095,61.904761904761905
Venezuela,10,2.4761904761904763,19.952380952380953
Venezuela,11,6.0476190476190474,39.857142857142854
Venezuela,12,2.0476190476190474,33.761904761904766
Venezuela,13,1.8095238095238095,26.952380952380953
Venezuela,14,1.4761904761904763,29.0952380952381
Venezuela,15,1.3333333333333333,52.285714285714285
Venezuela,16,1.8333333333333333,56.904761904761905
Venezuela,17,1.7777777777777777,17.944444444444446
Vietnam,1,20.377777777777776,89.55555555555554
Vietnam,2,49.55238095238095,81.56349206349206
Vietnam,3,72.73809523809524,104.32539682539682
Vietnam,4,19.31746031746032,89.11640211640213
Vietnam,5,11.793650793650793,88.97619047619048
Vietnam,6,8.647619047619047,86.30952380952381
Vietnam,7,11.584126984126984,80.8994708994709
Vietnam,8,14.253968253968255,98.41005291005291
Vietnam,9,12.571428571428571,91.6984126984127
Vietnam,10,11.682539682539682,75.86031746031746
Vietnam,11,11.015873015873018,87.24603174603173
Vietnam,12,8.777777777777777,81.5978835978836
Vietnam,13,7.666666666666667,70.96825396825398
Vietnam,14,5.333333333333333,74.55555555555556
Vietnam,15,6.0,83.56349206349206
Vietnam,16,5.9523809523809526,95.92857142857143
Vietnam,17,8.75,83.95370370370371
Afghanistan,1,,163.0
Afghanistan,2,,12.0
Afghanistan,3,,
Afghanistan,4,,189.0
Afghanistan,5,,140.0
Afghanistan,6,,144.14285714285714
Afghanistan,7,,179.14285714285714
Afghanistan,8,,115.71428571428571
Afghanistan,9,,106.14285714285714
Afghanistan,10,,113.14285714285714
Afghanistan,11,,107.28571428571429
Afghanistan,12,,113.57142857142857
Afghanistan,13,,88.57142857142857
Afghanistan,14,,84.14285714285714
Afghanistan,15,,72.85714285714286
Afghanistan,16,,72.0
Afghanistan,17,,78.25
Algeria,1,,98.5
Algeria,2,,81.28571428571429
Algeria,3,,77.0
Algeria,4,,100.85714285714286
Algeria,5,,65.42857142857143
Algeria,6,,73.71428571428571
Algeria,7,,103.6
Algeria,8,,87.71428571428571
Algeria,9,,78.28571428571429
Algeria,10,,62.857142857142854
Algeria,11,,67.0
Algeria,12,,71.28571428571429
Algeria,13,,58.285714285714285
Algeria,14,,58.57142857142857
Algeria,15,,69.14285714285714
Algeria,16,,69.28571428571429
Algeria,17,,58.75
C̫te d'Ivoire,1,,
C̫te d'Ivoire,2,,
C̫te d'Ivoire,3,,
C̫te d'Ivoire,4,,
C̫te d'Ivoire,5,,
C̫te d'Ivoire,6,,
C̫te d'Ivoire,7,,
C̫te d'Ivoire,8,,
C̫te d'Ivoire,9,,
C̫te d'Ivoire,10,,
C̫te d'Ivoire,11,,74.42857142857143
C̫te d'Ivoire,12,,75.14285714285714
C̫te d'Ivoire,13,,44.714285714285715
C̫te d'Ivoire,14,,48.0
C̫te d'Ivoire,15,,70.83333333333333
C̫te d'Ivoire,16,,75.28571428571429
C̫te d'Ivoire,17,,66.5
Ethiopia,1,,49.333333333333336
Ethiopia,2,,66.0
Ethiopia,3,,72.14285714285714
Ethiopia,4,,74.57142857142857
Ethiopia,5,,83.85714285714286
Ethiopia,6,,66.14285714285714
Ethiopia,7,,66.14285714285714
Ethiopia,8,,65.85714285714286
Ethiopia,9,,70.14285714285714
Ethiopia,10,,99.42857142857143
Ethiopia,11,,80.28571428571429
Ethiopia,12,,66.33333333333333
Ethiopia,13,,71.85714285714286
Ethiopia,14,,60.142857142857146
Ethiopia,15,,52.714285714285715
Ethiopia,16,,56.857142857142854
Ethiopia,17,,84.25
Guinea,1,,
Guinea,2,,
Guinea,3,,
Guinea,4,,
Guinea,5,,
Guinea,6,,
Guinea,7,,
Guinea,8,,
Guinea,9,,
Guinea,10,,
Guinea,11,,108.25
Guinea,12,,119.71428571428571
Guinea,13,,90.57142857142857
Guinea,14,,77.57142857142857
Guinea,15,,66.57142857142857
Guinea,16,,68.14285714285714
Guinea,17,,86.0
Indonesia,1,,94.58333333333333
Indonesia,2,,92.41071428571428
Indonesia,3,,98.86607142857144
Indonesia,4,,99.96428571428571
Indonesia,5,,92.60714285714286
Indonesia,6,,88.60119047619047
Indonesia,7,,105.17857142857142
Indonesia,8,,87.96428571428572
Indonesia,9,,83.28571428571429
Indonesia,10,,89.17857142857143
Indonesia,11,,98.71428571428571
Indonesia,12,,105.89285714285714
Indonesia,13,,105.42857142857143
Indonesia,14,,105.46428571428572
Indonesia,15,,98.0
Indonesia,16,,112.48809523809524
Indonesia,17,,116.0
Iraq,1,,154.25
Iraq,2,,108.14285714285714
Iraq,3,,116.14285714285714
Iraq,4,,103.0
Iraq,5,,
Iraq,6,,
Iraq,7,,
Iraq,8,,114.6
Iraq,9,,141.28571428571428
Iraq,10,,84.14285714285714
Iraq,11,,117.85714285714286
Iraq,12,,97.71428571428571
Iraq,13,,79.85714285714286
Iraq,14,,71.42857142857143
Iraq,15,,73.14285714285714
Iraq,16,,63.714285714285715
Iraq,17,,92.0
Kazakhstan,1,,
Kazakhstan,2,,
Kazakhstan,3,,
Kazakhstan,4,,
Kazakhstan,5,,
Kazakhstan,6,,
Kazakhstan,7,,91.5
Kazakhstan,8,,107.85714285714286
Kazakhstan,9,,81.71428571428571
Kazakhstan,10,,80.5
Kazakhstan,11,,99.14285714285714
Kazakhstan,12,,84.28571428571429
Kazakhstan,13,,77.66666666666667
Kazakhstan,14,,61.57142857142857
Kazakhstan,15,,52.142857142857146
Kazakhstan,16,,50.57142857142857
Kazakhstan,17,,40.25
Kenya,1,,136.0
Kenya,2,,156.0
Kenya,3,,168.8
Kenya,4,,179.57142857142858
Kenya,5,,137.14285714285714
Kenya,6,,128.14285714285714
Kenya,7,,165.71428571428572
Kenya,8,,135.71428571428572
Kenya,9,,139.85714285714286
Kenya,10,,149.28571428571428
Kenya,11,,116.28571428571429
Kenya,12,,139.14285714285714
Kenya,13,,103.42857142857143
Kenya,14,,101.6
Kenya,15,,94.85714285714286
Kenya,16,,100.28571428571429
Kenya,17,,108.5
Pakistan,1,,231.25
Pakistan,2,,173.9047619047619
Pakistan,3,,171.19047619047618
Pakistan,4,,175.0
Pakistan,5,,149.9047619047619
Pakistan,6,,109.28571428571429
Pakistan,7,,145.23809523809527
Pakistan,8,,151.23809523809524
Pakistan,9,,149.95238095238093
Pakistan,10,,122.38095238095237
Pakistan,11,,113.52380952380952
Pakistan,12,,134.76190476190476
Pakistan,13,,85.19047619047619
Pakistan,14,,85.90476190476191
Pakistan,15,,89.14285714285715
Pakistan,16,,96.85714285714285
Pakistan,17,,81.16666666666667
Puerto Rico,1,,40.833333333333336
Puerto Rico,2,,22.69047619047619
Puerto Rico,3,,47.64285714285714
Puerto Rico,4,,33.285714285714285
Puerto Rico,5,,71.7
Puerto Rico,6,,54.5
Puerto Rico,7,,55.819047619047616
Puerto Rico,8,,33.61904761904762
Puerto Rico,9,,46.23809523809524
Puerto Rico,10,,53.666666666666664
Puerto Rico,11,,42.11904761904762
Puerto Rico,12,,47.654761904761905
Puerto Rico,13,,42.79761904761905
Puerto Rico,14,,68.28571428571429
Puerto Rico,15,,79.21428571428571
Puerto Rico,16,,77.21428571428572
Puerto Rico,17,,85.75
Uganda,1,,136.0
Uganda,2,,156.0
Uganda,3,,168.8
Uganda,4,,179.57142857142858
Uganda,5,,137.14285714285714
Uganda,6,,128.14285714285714
Uganda,7,,165.71428571428572
Uganda,8,,135.71428571428572
Uganda,9,,139.85714285714286
Uganda,10,,149.28571428571428
Uganda,11,,116.28571428571429
Uganda,12,,139.14285714285714
Uganda,13,,103.42857142857143
Uganda,14,,101.6
Uganda,15,,94.85714285714286
Uganda,16,,100.28571428571429
Uganda,17,,108.5
Ukraine,1,,74.5
Ukraine,2,,90.28571428571429
Ukraine,3,,93.0
Ukraine,4,,74.28571428571429
Ukraine,5,,106.0
Ukraine,6,,35.0
Ukraine,7,,64.42857142857143
Ukraine,8,,89.57142857142857
Ukraine,9,,62.857142857142854
Ukraine,10,,76.42857142857143
Ukraine,11,,54.57142857142857
Ukraine,12,,60.57142857142857
Ukraine,13,,18.5
Ukraine,14,,83.42857142857143
Ukraine,15,,85.5
Ukraine,16,,213.0
Ukraine,17,,80.0
Uzbekistan,1,,119.0
Uzbekistan,2,,88.85714285714286
Uzbekistan,3,,130.85714285714286
Uzbekistan,4,,137.42857142857142
Uzbekistan,5,,112.71428571428571
Uzbekistan,6,,96.71428571428571
Uzbekistan,7,,100.57142857142857
Uzbekistan,8,,105.71428571428571
Uzbekistan,9,,101.71428571428571
Uzbekistan,10,,100.85714285714286
Uzbekistan,11,,135.42857142857142
Uzbekistan,12,,99.42857142857143
Uzbekistan,13,,114.85714285714286
Uzbekistan,14,,76.0
Uzbekistan,15,,78.42857142857143
Uzbekistan,16,,61.285714285714285
Uzbekistan,17,,73.25
