,country,week,count
2244,Brunei,16,1
2245,Bulgaria,16,42
2246,Burkina Faso,16,36
2247,Burma,16,5
2248,Burundi,16,1
2249,Cabo Verde,16,1
2250,Cambodia,16,0
2251,Cameroon,16,42
2252,Canada,16,1563
2253,Central African Republic,16,0
2254,Chad,16,0
2255,Chile,16,133
2256,China,16,4636
2257,Colombia,16,179
2258,Congo (Brazzaville),16,6
2259,Congo (Kinshasa),16,25
2260,Costa Rica,16,5
2261,Cote d'Ivoire,16,9
2262,Croatia,16,47
2263,Cuba,16,34
2264,Cyprus,16,12
2265,Czechia,16,186
2266,Denmark,16,355
2267,Diamond Princess,16,13
2268,Djibouti,16,2
2269,Dominica,16,0
2270,Dominican Republic,16,226
2271,Ecuador,16,474
2272,Egypt,16,239
2273,El Salvador,16,7
2274,Equatorial Guinea,16,0
2275,Eritrea,16,0
2276,Estonia,16,40
2277,Eswatini,16,1
2278,Ethiopia,16,3
2279,Fiji,16,0
2280,Finland,16,94
2281,France,16,19744
2282,Gabon,16,1
2283,Gambia,16,1
2284,Georgia,16,4
2285,Germany,16,4586
2286,Ghana,16,9
2287,Greece,16,113
2288,Grenada,16,0
2289,Guatemala,16,7
2290,Guinea,16,5
2291,Guinea-Bissau,16,0
2292,Guyana,16,7
2293,Haiti,16,3
2294,Holy See,16,0
2295,Honduras,16,46
2296,Hungary,16,189
2297,Iceland,16,9
2298,India,16,559
2299,Indonesia,16,582
2300,Iran,16,5118
2301,Iraq,16,82
2302,Ireland,16,610
2303,Israel,16,172
2304,Italy,16,23660
2305,Jamaica,16,5
2306,Japan,16,236
2307,Jordan,16,7
2308,Kazakhstan,16,17
2309,Kenya,16,14
2310,"Korea, South",16,234
2311,Kosovo,16,12
2312,Kuwait,16,7
2313,Kyrgyzstan,16,5
2314,Laos,16,0
2315,Latvia,16,5
2316,Lebanon,16,21
2317,Liberia,16,8
2318,Libya,16,1
2319,Liechtenstein,16,1
2320,Lithuania,16,35
2321,Luxembourg,16,73
2322,MS Zaandam,16,2
2323,Madagascar,16,0
2324,Malawi,16,2
2325,Malaysia,16,89
2326,Maldives,16,0
2327,Mali,16,14
2328,Malta,16,3
2329,Mauritania,16,1
2330,Mauritius,16,9
2331,Mexico,16,650
2332,Moldova,16,67
2333,Monaco,16,3
2334,Mongolia,16,0
2335,Montenegro,16,5
2336,Morocco,16,141
2337,Mozambique,16,0
2338,Namibia,16,0
2339,Nepal,16,0
2340,Netherlands,16,3697
2341,New Zealand,16,12
2342,Nicaragua,16,2
2343,Niger,16,20
2344,Nigeria,16,21
2345,North Macedonia,16,51
2346,Norway,16,165
2347,Oman,16,7
2348,Pakistan,16,168
2349,Panama,16,120
2350,Papua New Guinea,16,0
2351,Paraguay,16,8
2352,Peru,16,400
2353,Philippines,16,409
2354,Poland,16,360
2355,Portugal,16,714
2356,Qatar,16,8
2357,Romania,16,451
2358,Russia,16,361
2359,Rwanda,16,0
2360,Saint Kitts and Nevis,16,0
2361,Saint Lucia,16,0
2362,Saint Vincent and the Grenadines,16,0
2363,San Marino,16,39
2364,Sao Tome and Principe,16,0
2365,Saudi Arabia,16,97
2366,Senegal,16,3
2367,Serbia,16,122
2368,Seychelles,16,0
2369,Sierra Leone,16,0
2370,Singapore,16,11
2371,Slovakia,16,12
2372,Slovenia,16,74
2373,Somalia,16,7
2374,South Africa,16,54
2375,South Sudan,16,0
2376,Spain,16,20453
2377,Sri Lanka,16,7
2378,Sudan,16,10
2379,Suriname,16,1
2380,Sweden,16,1540
2381,Switzerland,16,1393
2382,Syria,16,3
2383,Taiwan*,16,6
2384,Tanzania,16,7
2385,Thailand,16,47
2386,Timor-Leste,16,0
2387,Togo,16,5
2388,Trinidad and Tobago,16,8
2389,Tunisia,16,38
2390,Turkey,16,2017
2391,US,16,40661
2392,Uganda,16,0
2393,Ukraine,16,141
2394,United Arab Emirates,16,41
2395,United Kingdom,16,16095
2396,Uruguay,16,10
2397,Uzbekistan,16,5
2398,Venezuela,16,9
2399,Vietnam,16,0
2400,West Bank and Gaza,16,3
2401,Western Sahara,16,0
2402,Yemen,16,0
2403,Zambia,16,3
2404,Zimbabwe,16,3
2405,Afghanistan,17,40
2406,Albania,17,27
2407,Algeria,17,402
2408,Andorra,17,37
2409,Angola,17,2
2410,Antigua and Barbuda,17,3
2411,Argentina,17,152
2412,Armenia,17,24
2413,Australia,17,67
2414,Austria,17,510
2415,Azerbaijan,17,20
2416,Bahamas,17,9
2417,Bahrain,17,7
2418,Bangladesh,17,120
2419,Barbados,17,5
2420,Belarus,17,58
2421,Belgium,17,6262
2422,Belize,17,2
2423,Benin,17,1
2424,Bhutan,17,0
2425,Bolivia,17,37
2426,Bosnia and Herzegovina,17,53
2427,Botswana,17,1
2428,Brazil,17,2906
2429,Brunei,17,1
2430,Bulgaria,17,49
2431,Burkina Faso,17,39
2432,Burma,17,5
2433,Burundi,17,1
2434,Cabo Verde,17,1
2435,Cambodia,17,0
2436,Cameroon,17,43
2437,Canada,17,2075
2438,Central African Republic,17,0
2439,Chad,17,0
2440,Chile,17,160
2441,China,17,4636
2442,Colombia,17,206
2443,Congo (Brazzaville),17,6
2444,Congo (Kinshasa),17,25
2445,Costa Rica,17,6
2446,Cote d'Ivoire,17,14
2447,Croatia,17,48
2448,Cuba,17,40
2449,Cyprus,17,13
2450,Czechia,17,208
2451,Denmark,17,384
2452,Diamond Princess,17,13
2453,Djibouti,17,2
2454,Dominica,17,0
2455,Dominican Republic,17,260
2456,Ecuador,17,537
2457,Egypt,17,276
2458,El Salvador,17,7
2459,Equatorial Guinea,17,1
2460,Eritrea,17,0
2461,Estonia,17,44
2462,Eswatini,17,1
2463,Ethiopia,17,3
2464,Fiji,17,0
2465,Finland,17,149
2466,France,17,21373
2467,Gabon,17,1
2468,Gambia,17,1
2469,Georgia,17,5
2470,Germany,17,5279
2471,Ghana,17,9
2472,Greece,17,121
2473,Grenada,17,0
2474,Guatemala,17,8
2475,Guinea,17,6
2476,Guinea-Bissau,17,0
2477,Guyana,17,7
2478,Haiti,17,4
2479,Holy See,17,0
2480,Honduras,17,46
2481,Hungary,17,225
2482,Iceland,17,10
2483,India,17,681
2484,Indonesia,17,635
2485,Iran,17,5391
2486,Iraq,17,83
2487,Ireland,17,769
2488,Israel,17,189
2489,Italy,17,25085
2490,Jamaica,17,6
2491,Japan,17,281
2492,Jordan,17,7
2493,Kazakhstan,17,19
2494,Kenya,17,14
2495,"Korea, South",17,238
2496,Kosovo,17,12
2497,Kuwait,17,13
2498,Kyrgyzstan,17,7
2499,Laos,17,0
2500,Latvia,17,11
2501,Lebanon,17,22
2502,Liberia,17,8
2503,Libya,17,1
2504,Liechtenstein,17,1
2505,Lithuania,17,38
2506,Luxembourg,17,80
2507,MS Zaandam,17,2
2508,Madagascar,17,0
2509,Malawi,17,3
2510,Malaysia,17,93
2511,Maldives,17,0
2512,Mali,17,17
2513,Malta,17,3
2514,Mauritania,17,1
2515,Mauritius,17,9
2516,Mexico,17,857
2517,Moldova,17,75
2518,Monaco,17,3
2519,Mongolia,17,0
2520,Montenegro,17,5
2521,Morocco,17,149
2522,Mozambique,17,0
2523,Namibia,17,0
2524,Nepal,17,0
2525,Netherlands,17,4068
2526,New Zealand,17,14
2527,Nicaragua,17,2
2528,Niger,17,22
2529,Nigeria,17,28
2530,North Macedonia,17,56
2531,Norway,17,187
2532,Oman,17,8
2533,Pakistan,17,212
2534,Panama,17,141
2535,Papua New Guinea,17,0
2536,Paraguay,17,9
2537,Peru,17,530
2538,Philippines,17,446
2539,Poland,17,426
2540,Portugal,17,785
2541,Qatar,17,10
2542,Romania,17,524
2543,Russia,17,513
2544,Rwanda,17,0
2545,Saint Kitts and Nevis,17,0
2546,Saint Lucia,17,0
2547,Saint Vincent and the Grenadines,17,0
2548,San Marino,17,40
2549,Sao Tome and Principe,17,0
2550,Saudi Arabia,17,114
2551,Senegal,17,6
2552,Serbia,17,125
2553,Seychelles,17,0
2554,Sierra Leone,17,0
2555,Singapore,17,12
2556,Slovakia,17,14
2557,Slovenia,17,79
2558,Somalia,17,8
2559,South Africa,17,65
2560,South Sudan,17,0
2561,Spain,17,21717
2562,Sri Lanka,17,7
2563,Sudan,17,13
2564,Suriname,17,1
2565,Sweden,17,1937
2566,Switzerland,17,1509
2567,Syria,17,3
2568,Taiwan*,17,6
2569,Tanzania,17,10
2570,Thailand,17,49
2571,Timor-Leste,17,0
2572,Togo,17,6
2573,Trinidad and Tobago,17,8
2574,Tunisia,17,38
2575,Turkey,17,2376
2576,US,17,46583
2577,Uganda,17,0
2578,Ukraine,17,174
2579,United Arab Emirates,17,52
2580,United Kingdom,17,18151
2581,Uruguay,17,12
2582,Uzbekistan,17,7
2583,Venezuela,17,10
2584,Vietnam,17,0
2585,West Bank and Gaza,17,4
2586,Western Sahara,17,0
2587,Yemen,17,0
2588,Zambia,17,3
2589,Zimbabwe,17,4
